group,COMID,DA_km2,D84_pred,HSI_mean,HSI_max,WUA_mean,HSI_cubic_root_mean,HSI_cubic_root_max,HSI_depth_contribution_mean,HSI_velocity_contribution_mean,HSI_substrate_contribution_mean,d.suit_mean,v.suit_mean,s.suit,GIFT_depth_mean_m,GIFT_velocity_mean_mps,bankfull_width_m,bankfull_depth_m,slope_m_per_m,summer_width_m,WUA_per_bankfull_width,WUA_per_summer_width
chinook_juvenile_rearing,23428446,12.4758,120.44029660155763,0.0041498173248257,0.0097278761264688,0.0183429864300558,0.1381809390726047,0.2134712257965008,-0.462514881999358,-0.3324659333403972,-0.2008693673354189,0.1102172702568887,0.2836158684688364,0.5,0.1486766580258523,0.8271011072916037,4.841391442379767,0.29635668661942605,0.06024277,2.8096130768114618,0.003788783999056142,0.006528652141266603
chinook_juvenile_rearing,23428448,10.2051,128.16710955870386,0.0025701410807531,0.0068500696205466,0.0106947251415488,0.1146900372721134,0.1899175045426847,-0.4585285549484246,-0.3410017513454643,-0.1978995526253578,0.1039058311886675,0.2606082359926144,0.5,0.1453629420657824,0.9242549329859155,4.5768211574104685,0.28650655933428104,0.08855424,2.634946181084412,0.002336714670231903,0.004058802118359543
chinook_juvenile_rearing,23428450,3604.3614,153.60504973866708,0.1749127267934035,0.2452473078646677,3.400679489050777,0.5225425561645439,0.6259429460268646,-0.3616440448225151,-0.289323507306866,-0.1741197210772151,0.4487803941253111,0.5338633794378395,0.7,0.3592062982525791,0.3712698889109115,37.82321691645517,0.6336504149467511,0.00201997,29.48763628703512,0.08990984285028636,0.11532560480427384
chinook_juvenile_rearing,23428452,3592.0926,128.73550078577196,0.1293117749635366,0.1989370361684297,2.6738369543506084,0.4669835831505009,0.5837656650461591,-0.3393047296513055,-0.2396725355572293,-0.2917109598279285,0.4252207463111139,0.558063671769882,0.5,0.3432895860951431,0.2865052192348075,35.79799151058922,0.6333455986100242,0.00106442,27.431070212862647,0.07469237355284791,0.0974747588629198
chinook_juvenile_rearing,23428454,100.2276,120.58825955410344,0.0286841576549895,0.0496813969582041,0.2571596290928643,0.2689497674720426,0.3676189861573705,-0.4482260639908583,-0.2970957510148823,-0.2259940273392696,0.197842306741655,0.399349390709623,0.5,0.1938619557390013,0.5390498484137196,10.1510891527225,0.39726936675583185,0.01260281,6.57070241945052,0.02533320565152308,0.03913731176314167
chinook_juvenile_rearing,23428456,93.5289,124.75592685605685,0.026177913120366,0.045974737734145,0.2321180166860987,0.2616312507763462,0.3582391838532042,-0.4452132661863981,-0.3045102041705345,-0.2240986165227012,0.1984338315515663,0.3860379142393846,0.5,0.1946619006193732,0.5660010550764403,10.05916576144778,0.3975957251065222,0.01444513,6.547930953951207,0.02307527504673417,0.03544906296637598
chinook_juvenile_rearing,23428458,59.2515,108.6645684502947,0.025346980623518,0.0437683157936149,0.1874635391699401,0.2562390217241976,0.3524141018835388,-0.4604333919057249,-0.291045338496129,-0.2231742889746279,0.1754264036610013,0.4012771415404623,0.5,0.1816655200501999,0.5345286440624697,8.168727482591121,0.3699968365753149,0.01264715,5.10021140496389,0.022948928039214823,0.036756033090606245
chinook_juvenile_rearing,23428460,48.4245,122.91028490791211,0.0173079300754248,0.0319336609289274,0.1241505130194288,0.2276320218817724,0.3172606696323055,-0.4495603529741111,-0.3166723510891447,-0.2164593658613193,0.1755483337604218,0.3527323362737104,0.5,0.1831952442333309,0.6346916043307057,7.996163592960805,0.36929096302080006,0.02087241,5.074441695018153,0.015526259758957554,0.024465846782970018
chinook_juvenile_rearing,23428462,13.464,112.7376519747613,0.0065183462223203,0.0140581799920974,0.0296211246386152,0.1630511287084509,0.241347627046534,-0.4544526182617847,-0.3343763489487805,-0.2046526865671143,0.134828580749376,0.2949302731667149,0.5,0.1629073674416161,0.7923653067446021,4.929649771496676,0.30722891949017356,0.04013145,2.8940152440588798,0.00600876857619482,0.010235303597458365
chinook_juvenile_rearing,23428464,3340.2627,117.81458346847856,0.125266967286366,0.2056230802999711,2.5900674325263457,0.45872268019611,0.5902336336994058,-0.3507416201896546,-0.2352607995222608,-0.2887306130017184,0.4048625296593162,0.5588369572158413,0.5,0.327108722024334,0.2571649790091012,33.702303643128865,0.6177323906502912,0.00085654,25.293155255361878,0.07685134701628628,0.1024019109666944
